2025-08-18 15:09:00,340 - INFO - CSV file created: data/raw_data.csv
2025-08-18 15:09:00,341 - ERROR - Failed to connect to serial port: could not open port 'COM5': PermissionError(13, 'Access is denied.', None, 5)
2025-08-18 15:10:23,471 - INFO - Connected to COM5 successfully!
2025-08-18 15:10:25,263 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1616, 13736, -546, -156, -152]
2025-08-18 15:10:25,365 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1644, 13776, -596, -161, -139]
2025-08-18 15:10:25,467 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -924, 1640, 13744, -582, -146, -157]
2025-08-18 15:10:25,569 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -748, 1644, 13828, -590, -111, -162]
2025-08-18 15:10:25,671 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -840, 1640, 13860, -589, -148, -158]
2025-08-18 15:10:25,773 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1636, 13852, -560, -145, -156]
2025-08-18 15:10:25,874 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1596, 13680, -582, -125, -176]
2025-08-18 15:10:25,977 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -824, 1596, 13696, -619, -161, -152]
2025-08-18 15:10:26,079 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1704, 13764, -596, -173, -152]
2025-08-18 15:10:26,181 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1696, 13596, -596, -134, -166]
2025-08-18 15:10:26,283 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -732, 1676, 13772, -580, -160, -147]
2025-08-18 15:10:26,385 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1596, 13764, -591, -171, -159]
2025-08-18 15:10:26,487 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1656, 13696, -634, -133, -143]
2025-08-18 15:10:26,589 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -852, 1612, 13612, -598, -155, -143]
2025-08-18 15:10:26,691 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -892, 1644, 13840, -580, -132, -165]
2025-08-18 15:10:26,793 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1728, 13904, -625, -145, -174]
2025-08-18 15:10:26,895 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1680, 13816, -584, -166, -135]
2025-08-18 15:10:26,997 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -820, 1592, 13848, -570, -152, -152]
2025-08-18 15:10:27,099 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1588, 13808, -592, -130, -148]
2025-08-18 15:10:27,201 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1608, 13852, -585, -163, -139]
2025-08-18 15:10:27,303 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -768, 1644, 13820, -570, -150, -158]
2025-08-18 15:10:27,405 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1632, 13720, -599, -137, -142]
2025-08-18 15:10:27,507 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -788, 1620, 13764, -622, -176, -149]
2025-08-18 15:10:27,589 - ERROR - WebSocket error: [WinError 1225] The remote computer refused the network connection
2025-08-18 15:10:27,609 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -768, 1584, 13676, -594, -149, -140]
2025-08-18 15:10:27,711 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1696, 13688, -565, -172, -149]
2025-08-18 15:10:27,813 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1768, 13660, -555, -157, -163]
2025-08-18 15:10:27,915 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -884, 1656, 13932, -587, -141, -178]
2025-08-18 15:10:28,017 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -860, 1520, 13792, -574, -150, -138]
2025-08-18 15:10:28,119 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1664, 13868, -647, -157, -148]
2025-08-18 15:10:28,221 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1592, 13856, -590, -155, -151]
2025-08-18 15:10:28,322 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -764, 1596, 13640, -567, -152, -162]
2025-08-18 15:10:28,425 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1604, 13704, -597, -144, -160]
2025-08-18 15:10:28,527 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1632, 13928, -609, -173, -161]
2025-08-18 15:10:28,629 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1628, 13792, -589, -139, -162]
2025-08-18 15:10:28,731 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1548, 13700, -582, -169, -146]
2025-08-18 15:10:28,833 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1680, 13776, -588, -167, -153]
2025-08-18 15:10:28,935 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1660, 13756, -591, -166, -160]
2025-08-18 15:10:29,036 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -716, 1624, 13792, -577, -150, -178]
2025-08-18 15:10:29,139 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1636, 13808, -615, -158, -136]
2025-08-18 15:10:29,241 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1736, 13952, -617, -140, -146]
2025-08-18 15:10:29,343 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -696, 1668, 13816, -579, -146, -117]
2025-08-18 15:10:29,445 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1604, 13752, -589, -162, -172]
2025-08-18 15:10:29,546 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -888, 1660, 13748, -608, -156, -147]
2025-08-18 15:10:29,649 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -684, 1588, 13768, -590, -176, -147]
2025-08-18 15:10:29,751 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1612, 13636, -616, -155, -157]
2025-08-18 15:10:29,853 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -768, 1528, 13116, -488, -134, -171]
2025-08-18 15:10:29,955 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -868, 1720, 13700, -570, -205, -145]
2025-08-18 15:10:30,057 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -780, 1576, 13924, -552, -125, -141]
2025-08-18 15:10:30,159 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1632, 13760, -626, -165, -157]
2025-08-18 15:10:30,261 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1580, 13720, -574, -185, -142]
2025-08-18 15:10:30,363 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1740, 13592, -611, -145, -163]
2025-08-18 15:10:30,464 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -668, 1408, 13120, -1244, -337, -191]
2025-08-18 15:10:30,567 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -724, 1536, 13724, -799, -101, -905]
2025-08-18 15:10:30,669 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -964, 1436, 13696, -502, -160, -104]
2025-08-18 15:10:30,771 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -708, 1512, 13728, -637, -129, -145]
2025-08-18 15:10:30,872 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1472, 13756, -605, -176, -146]
2025-08-18 15:10:30,975 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -900, 1564, 13980, -586, -161, -149]
2025-08-18 15:10:31,076 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -888, 1452, 13932, -596, -192, -170]
2025-08-18 15:10:31,179 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1520, 13560, -625, -122, -192]
2025-08-18 15:10:31,280 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1540, 13840, -564, -150, -163]
2025-08-18 15:10:31,383 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -928, 1612, 13756, -570, -191, -136]
2025-08-18 15:10:31,485 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1672, 13784, -577, -171, -147]
2025-08-18 15:10:31,586 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -816, 1608, 13696, -584, -103, -144]
2025-08-18 15:10:31,689 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -872, 1624, 13616, -591, -120, -148]
2025-08-18 15:10:31,791 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -808, 1596, 13884, -617, -163, -156]
2025-08-18 15:10:31,893 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -824, 1612, 13772, -617, -162, -151]
2025-08-18 15:10:31,995 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -864, 1672, 13608, -559, -165, -159]
2025-08-18 15:10:32,097 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1628, 13804, -601, -162, -162]
2025-08-18 15:10:32,199 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -892, 1584, 13880, -628, -107, -145]
2025-08-18 15:10:32,300 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1684, 13940, -546, -200, -130]
2025-08-18 15:10:32,402 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -884, 1580, 13664, -555, -150, -148]
2025-08-18 15:10:32,505 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -764, 1556, 13724, -622, -154, -154]
2025-08-18 15:10:32,607 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -752, 1512, 13676, -484, -182, -190]
2025-08-18 15:10:32,708 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -708, 1604, 13860, -563, -144, -158]
2025-08-18 15:10:32,811 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1604, 13848, -586, -156, -142]
2025-08-18 15:10:32,913 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -856, 1576, 13648, -581, -171, -138]
2025-08-18 15:10:33,015 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -836, 1648, 13876, -580, -142, -185]
2025-08-18 15:10:33,117 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -856, 1524, 13780, -575, -156, -173]
2025-08-18 15:10:33,219 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1584, 13648, -586, -169, -158]
2025-08-18 15:10:33,321 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -908, 1532, 13940, -589, -137, -152]
2025-08-18 15:10:33,423 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1548, 13960, -628, -173, -163]
2025-08-18 15:10:33,525 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -828, 1452, 13844, -608, -177, -144]
2025-08-18 15:10:33,627 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -744, 1644, 13792, -569, -185, -145]
2025-08-18 15:10:33,729 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -788, 1580, 13816, -563, -160, -157]
2025-08-18 15:10:33,830 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -836, 1552, 13788, -604, -131, -149]
2025-08-18 15:10:33,933 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -764, 1632, 13848, -567, -163, -159]
2025-08-18 15:10:34,035 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -848, 1612, 13752, -593, -142, -156]
2025-08-18 15:10:34,137 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -892, 1540, 13860, -586, -148, -119]
2025-08-18 15:10:34,239 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -740, 1572, 13756, -587, -164, -175]
2025-08-18 15:10:34,341 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -860, 1580, 13740, -580, -154, -139]
2025-08-18 15:10:34,442 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1640, 13800, -576, -127, -166]
2025-08-18 15:10:34,545 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1572, 13744, -598, -133, -139]
2025-08-18 15:10:34,647 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1560, 13976, -597, -148, -157]
2025-08-18 15:10:34,748 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -776, 1656, 13724, -650, -145, -229]
2025-08-18 15:10:34,851 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -748, 1596, 13740, -568, -163, -140]
2025-08-18 15:10:34,953 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1660, 13804, -553, -143, -155]
2025-08-18 15:10:35,054 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1676, 13820, -578, -171, -175]
2025-08-18 15:10:35,157 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -820, 1584, 13788, -484, -187, -199]
2025-08-18 15:10:35,259 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -744, 1584, 13840, -561, -190, -157]
2025-08-18 15:10:35,361 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -788, 1516, 13796, -580, -166, -146]
2025-08-18 15:10:35,463 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -764, 1356, 14108, -708, -57, -202]
2025-08-18 15:10:35,565 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -864, 1580, 13780, -567, -146, -174]
2025-08-18 15:10:35,667 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -844, 1576, 13860, -586, -162, -161]
2025-08-18 15:10:35,769 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -884, 1568, 13632, -627, -147, -152]
2025-08-18 15:10:35,871 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1520, 13872, -582, -125, -157]
2025-08-18 15:10:35,973 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -840, 1632, 13780, -577, -119, -144]
2025-08-18 15:10:36,075 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -804, 1504, 13808, -564, -150, -153]
2025-08-18 15:10:36,177 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1516, 13760, -575, -159, -150]
2025-08-18 15:10:36,278 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -868, 1620, 13756, -598, -161, -146]
2025-08-18 15:10:36,381 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -896, 1660, 13920, -578, -142, -143]
2025-08-18 15:10:36,483 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -904, 1564, 13860, -629, -166, -151]
2025-08-18 15:10:36,584 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -880, 1476, 13712, -598, -135, -141]
2025-08-18 15:10:36,687 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -820, 1544, 13700, -573, -121, -161]
2025-08-18 15:10:36,789 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -988, 1432, 13452, -654, -121, -158]
2025-08-18 15:10:36,891 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -848, 1672, 13864, -608, -182, -188]
2025-08-18 15:10:36,993 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -844, 1516, 13728, -604, -175, -151]
2025-08-18 15:10:37,094 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1492, 13684, -598, -141, -147]
2025-08-18 15:10:37,197 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -780, 1544, 13784, -560, -149, -161]
2025-08-18 15:10:37,299 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1524, 13864, -570, -140, -167]
2025-08-18 15:10:37,401 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -904, 1644, 13936, -612, -154, -142]
2025-08-18 15:10:37,503 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1536, 13916, -603, -173, -158]
2025-08-18 15:10:37,605 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -772, 1572, 13732, -590, -160, -153]
2025-08-18 15:10:37,706 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1608, 13756, -576, -144, -149]
2025-08-18 15:10:37,809 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -784, 1580, 13784, -569, -170, -143]
2025-08-18 15:10:37,911 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -1032, 1540, 13748, -584, -148, -161]
2025-08-18 15:10:38,013 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -848, 1628, 13772, -591, -169, -153]
2025-08-18 15:10:38,115 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -860, 1608, 13740, -607, -148, -158]
2025-08-18 15:10:38,217 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -900, 1540, 13636, -565, -168, -164]
2025-08-18 15:10:38,318 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -876, 1544, 13792, -587, -162, -149]
2025-08-18 15:10:38,420 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -928, 1592, 13904, -621, -153, -164]
2025-08-18 15:10:38,522 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1568, 13704, -574, -135, -142]
2025-08-18 15:10:38,624 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -820, 1344, 13640, -548, -127, -151]
2025-08-18 15:10:38,727 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -896, 1604, 13924, -601, -178, -157]
2025-08-18 15:10:38,829 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -816, 1512, 13804, -575, -154, -158]
2025-08-18 15:10:38,931 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -880, 1508, 13976, -609, -146, -164]
2025-08-18 15:10:39,033 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -832, 1576, 13856, -583, -141, -146]
2025-08-18 15:10:39,135 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -940, 1744, 13720, -626, -143, -179]
2025-08-18 15:10:39,236 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -844, 1572, 13792, -585, -129, -161]
2025-08-18 15:10:39,339 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1536, 13708, -553, -147, -146]
2025-08-18 15:10:39,440 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -712, 1592, 13856, -574, -151, -175]
2025-08-18 15:10:39,543 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -888, 1576, 13864, -577, -113, -156]
2025-08-18 15:10:39,645 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -792, 1604, 13884, -585, -169, -143]
2025-08-18 15:10:39,747 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1552, 13764, -596, -152, -153]
2025-08-18 15:10:39,849 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -760, 1560, 13748, -564, -160, -152]
2025-08-18 15:10:39,951 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1560, 13816, -587, -161, -147]
2025-08-18 15:10:40,053 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -836, 1564, 13648, -566, -118, -169]
2025-08-18 15:10:40,155 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -836, 1456, 13968, -632, -167, -124]
2025-08-18 15:10:40,257 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -840, 1576, 13660, -586, -132, -149]
2025-08-18 15:10:40,359 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -916, 1584, 13756, -577, -154, -163]
2025-08-18 15:10:40,461 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1560, 13716, -586, -119, -142]
2025-08-18 15:10:40,562 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -900, 1460, 13640, -663, -135, -193]
2025-08-18 15:10:40,664 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -724, 1536, 13728, -588, -159, -133]
2025-08-18 15:10:40,766 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -928, 1548, 13816, -572, -155, -177]
2025-08-18 15:10:40,868 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -712, 1540, 13660, -582, -149, -144]
2025-08-18 15:10:40,970 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -796, 1472, 13684, -587, -147, -173]
2025-08-18 15:10:41,072 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -852, 1636, 13772, -617, -157, -164]
2025-08-18 15:10:41,175 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -892, 1684, 13856, -584, -134, -179]
2025-08-18 15:10:41,277 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -780, 1540, 13772, -587, -127, -154]
2025-08-18 15:10:41,379 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -936, 1732, 13728, -598, -143, -176]
2025-08-18 15:10:41,481 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -860, 1780, 13760, -567, -143, -160]
2025-08-18 15:10:41,583 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -816, 1656, 13812, -613, -163, -150]
2025-08-18 15:10:41,685 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -948, 1592, 13700, -609, -122, -158]
2025-08-18 15:10:41,786 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -948, 1620, 13864, -577, -160, -174]
2025-08-18 15:10:41,889 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -820, 1544, 13696, -584, -176, -124]
2025-08-18 15:10:41,991 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -816, 1552, 13804, -587, -137, -149]
2025-08-18 15:10:42,093 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -864, 1560, 13936, -573, -164, -176]
2025-08-18 15:10:42,195 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -912, 1632, 13796, -593, -138, -170]
2025-08-18 15:10:42,297 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -812, 1552, 13856, -597, -132, -155]
2025-08-18 15:10:42,398 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -748, 1584, 13840, -594, -188, -133]
2025-08-18 15:10:42,501 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -800, 1648, 13656, -571, -168, -158]
2025-08-18 15:10:42,603 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -888, 1524, 13804, -569, -176, -117]
2025-08-18 15:10:42,705 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -852, 1560, 13840, -561, -171, -178]
2025-08-18 15:10:42,807 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -844, 1568, 14056, -581, -146, -169]
2025-08-18 15:10:42,908 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -900, 1632, 13796, -585, -128, -160]
2025-08-18 15:10:43,011 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -856, 1556, 13864, -589, -151, -153]
2025-08-18 15:10:43,113 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -900, 1532, 13704, -587, -152, -168]
2025-08-18 15:10:43,214 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -780, 1568, 13740, -603, -151, -162]
2025-08-18 15:10:43,317 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -880, 1608, 13884, -602, -161, -150]
2025-08-18 15:10:43,419 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -880, 1524, 13536, -576, -133, -158]
2025-08-18 15:10:43,521 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -872, 1540, 13844, -599, -144, -145]
2025-08-18 15:10:43,623 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -872, 1648, 13732, -572, -176, -171]
2025-08-18 15:10:43,725 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -920, 1472, 13892, -576, -161, -155]
2025-08-18 15:10:43,826 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -880, 1592, 13824, -632, -170, -125]
2025-08-18 15:10:43,929 - INFO - [SUCCESS] Read values: [0, 0, 0, 0, 0, -864, 1484, 13864, -593, -153, -141]
